,Player,Team,ALL_TOI,ALL_xGF,ALL_xGA,EV_TOI,EV_xGF,EV_xGA,5v5_TOI,5v5_xGF,5v5_xGA,ALL_xGF/60,ALL_xGA/60,EV_xGF/60,EV_xGA/60,5v5_xGF/60,5v5_xGA/60,ALL_xGF%,EV_xGF%,5v5_xGF%
408,KIRBY DACH,MTL,26.016666666666666,1.3389350312576935,0.7598002523320125,18.233333333333334,0.6877489648913888,0.5832641972727451,16.416666666666668,0.6522972597494796,0.3749713214558402,3.0878706678588705,1.7522619528476906,2.26315929945978,1.9193337387402947,2.3840305940082502,1.3704535606507866,63.79723263467323,54.11029447723181,63.49821961693046
409,KIRILL KAPRIZOV,MIN,682.25,52.67282836461489,22.755578887051154,522.2833333333333,24.58407686224403,20.9847596429863,492.96666666666664,22.49498045088597,19.887347343884198,4.632275121842277,2.001223500510178,2.824223017649376,2.4107328306714324,2.7379109345861616,2.420530476637471,69.83155323547079,53.94931876178647,53.07632124364291
410,KIRILL MARCHENKO,CBJ,554.2333333333333,32.03342107159739,23.58476314754547,433.76666666666665,17.92335964573541,20.66856581657243,424.06666666666666,17.485365804925802,20.333700571828974,3.46786298964788,2.553231109976655,2.4792167342137663,2.8589424782779047,2.473955231006638,2.8769581063741674,57.5952299078689,46.44328944727282,46.23426086391456
411,KLIM KOSTIN,DET,201.36666666666667,7.988378671257349,6.397605255570944,192.63333333333333,7.9166087489596855,6.322973292603401,192.61666666666667,7.9166087489596855,6.322973292603401,2.380248569485719,1.906255497438785,2.4658064973399263,1.969432761150047,2.4660198577706036,1.9696031715300029,55.528900295515356,55.59579435584807,55.59579435584807
412,KOLE LIND,SEA,5.983333333333333,0.2777860338924202,0.2076393231447064,5.883333333333334,0.2777860338924202,0.2076393231447064,5.883333333333334,0.2777860338924202,0.2076393231447064,2.785598111456024,2.0821770566042983,2.832945388137996,2.117568168047997,2.832945388137996,2.117568168047997,57.22528291227572,57.22528291227572,57.22528291227572
413,KRIS LETANG,PIT,794.4,40.526972620467774,44.160577351818134,625.6833333333333,32.12146990449051,31.151352897565634,605.8166666666666,31.442187142494,29.59511542206923,3.06094959369092,3.335391038656959,3.080293323464102,2.987263803074939,3.114029924151377,2.9310961930025377,47.85469957948987,50.76661429343828,51.51306794600809
414,KURTIS MACDERMID,COL,56.8,2.292269368045834,1.5047385571947025,56.55,2.292269368045834,1.5047385571947025,56.55,2.292269368045834,1.5047385571947025,2.421411304273768,1.5895125604169393,2.4321160403669326,1.5965395832304536,2.4321160403669326,1.5965395832304536,60.37041305097147,60.37041305097147,60.37041305097147
415,KYLE BURROUGHS,S.J,640.85,26.451430422039863,40.50912914086849,561.0666666666666,23.70886687468081,31.78900855238973,550.9666666666667,23.52951145155785,31.654095004406482,2.476532457396258,3.79269368565516,2.5354063910661515,3.3994899830264687,2.5623522664894507,3.447115433960413,39.5030008630516,42.72031441246162,42.638589542591845
416,KYLE CONNOR,WPG,524.75,32.86621609626209,24.271365588904654,412.7,19.69510507066352,21.02791256218396,401.26666666666665,18.933995150998108,20.255284078496114,3.75792847217861,2.775191872957178,2.8633542627569932,3.0571232220281988,2.831134014935753,3.0287017229849647,57.521188553897716,48.36356983225454,48.31422144847259
417,KYLE OKPOSO,BUF,498.73333333333335,21.789355670850956,27.877723532399155,401.6,17.12060674260699,19.02765969833682,399.6666666666667,16.953248828115047,18.865032535021378,2.6213634679542652,3.353823175933597,2.557859573098654,2.8427778433770143,2.5451082477570544,2.8321149760665953,43.87082151878403,47.36217923638824,47.33127381584268
418,KYLE PALMIERI,NYI,576.8333333333334,42.280535893040664,31.49148296856466,456.4166666666667,28.14923157156133,25.597384812310928,442.5333333333333,27.59508343584864,24.21088320766751,4.397859844407581,3.27562377020609,3.700464986584655,3.3650022028234194,3.7414243887110237,3.2825843457217174,57.31242894729236,52.3739603820122,53.266226312760715
419,LARS ELLER,PIT,483.9166666666667,18.779003939949575,25.93132738154419,373.6666666666667,15.503279573778082,14.915860414641342,364.21666666666664,15.368573224864644,14.569099879992828,2.3283765863205947,3.2151809393338757,2.4893758459233313,2.3950534118068165,2.5317742922945463,2.4000713663100806,42.00148687093686,50.965542022819136,51.335229598625844
420,LAWSON CROUSE,ARI,530.65,29.016991940882995,29.164817174526565,387.4166666666667,19.064759415872807,19.379782178088373,378.21666666666664,18.765687215676262,19.111183318906978,3.280918715637388,3.297633148914716,2.9525977155148246,3.001385925623495,2.976974131954107,3.03178336703235,49.87296267004147,49.590289350380694,49.54392205803372
421,LEO CARLSSON,ANA,417.15,28.925979997223283,16.464120811789734,338.21666666666664,15.636452244681628,14.020812528090062,315.9166666666667,14.550003925527369,13.478829796603875,4.160514922290297,2.3680864166544024,2.773923425853933,2.4873072045101376,2.76338771468734,2.559946571763332,63.72750772009634,52.72385152334561,51.910843204435054
422,LEON DRAISAITL,EDM,658.3166666666666,54.59765119169562,29.819783844840412,487.1,29.485431968793552,23.046322091267534,469.26666666666665,28.10165439453744,21.766554578208027,4.976114440621389,2.7178212572831084,3.6319563090281526,2.8387996827675055,3.593051421378562,2.7830514448625125,64.67579969477354,56.12877867181437,56.35184213232096
423,LIAM FOUDY,CBJ,7.933333333333334,0.1919290620872942,0.4653244901693096,6.716666666666667,0.0983960455017473,0.4653244901693096,6.716666666666667,0.0983960455017473,0.4653244901693096,1.4515643351139897,3.5192608500199887,0.8789721186260304,4.156744825333783,0.8789721186260304,4.156744825333783,29.201677408715103,17.45475626227027,17.45475626227027
424,LIAM FOUDY,NSH,121.75,5.794392092178597,5.214439927773853,118.1,5.5737246482117415,4.489041390028021,116.8,5.548736408261804,4.489041390028021,2.8555525710941754,2.569744522927566,2.8316975350779385,2.280630680793237,2.8503782919153102,2.3060144126856272,52.634031309377946,55.38958798237875,55.278533952078156
425,LIAM O'BRIEN,ARI,323.93333333333334,13.223224739959447,14.994846638667672,308.3666666666667,13.025619767320258,13.858943154123011,308.03333333333336,13.025619767320258,13.858943154123011,2.4492492829725254,2.7773949320438165,2.534441204321313,2.696583902002099,2.537183809238877,2.699501967040517,46.86083808681183,48.45018237931239,48.45018237931239
426,LINUS KARLSSON,VAN,31.85,1.5278819427053238,0.9784928243387316,24.8,0.6794429238157162,0.9784928243387316,24.8,0.6794429238157162,0.9784928243387316,2.8782705357086162,1.8433145827417237,1.6438135253606037,2.3673213492066085,1.6438135253606037,2.3673213492066085,60.95983580728682,40.981257842594125,40.981257842594125
427,LOGAN COOLEY,ARI,528.9,30.78069056992632,23.569463566544748,406.7166666666667,16.53692199554924,20.603179314609317,399.55,16.257568316146195,20.1230016270814,3.4918537231907343,2.673790535058962,2.4395737894511846,3.039439639904665,2.4413818019491216,3.021849825115465,56.63404466643689,44.52578590846779,44.687503086170345
428,LOGAN O'CONNOR,COL,462.93333333333334,22.824980515158817,24.532501258160824,372.65,20.30334912519404,14.092943351856125,369.05,19.964831044989918,13.755228404092115,2.9583068064001923,3.179615658459784,3.26902172953614,2.2690905705390247,3.2458741707069367,2.2363194804105864,48.1972006544022,59.02772555716813,59.20757961633257
429,LOGAN STANLEY,WPG,86.25,3.3330200642828585,4.768123701055907,80.11666666666667,3.0697401831879816,3.698601801204988,79.73333333333333,3.0697401831879816,3.698601801204988,2.3186226534141627,3.316955618125848,2.29895249833092,2.769911896055327,2.3100051545728957,2.783228780170978,41.142586291868895,45.35438945411527,45.35438945411527
430,LOUIE BELPEDIO,PHI,158.41666666666666,5.48174147719852,7.389929467244603,147.88333333333333,5.441146888591628,6.772845370720874,146.73333333333335,5.441146888591628,6.772845370720874,2.076198770953674,2.798921208004269,2.2076105938160553,2.7479142719029808,2.224912403331424,2.7694506286455183,42.5876446100812,44.54847172875069,44.54847172875069
431,LOUIS CREVIER,CHI,162.55,4.921146972316663,9.660159965564658,144.6,4.494848338538726,7.414938149882076,143.71666666666667,4.339654098206467,7.414938149882076,1.8164799651737913,3.5657311469325097,1.865082298148849,3.0767378215278325,1.811754001338662,3.0956485375826825,33.749697426174,37.74079697321868,36.91879740798456
432,LUCAS JOHANSEN,WSH,85.58333333333333,2.20809702593056,6.171342973583638,80.45,2.20809702593056,5.395377904993441,80.45,2.20809702593056,5.395377904993441,1.548032968519964,4.326550088588335,1.6468094662005417,4.0238989968875885,1.6468094662005417,4.0238989968875885,26.351367466782694,29.04063005389858,29.04063005389858
433,LUCAS RAYMOND,DET,604.0333333333333,38.02394128465312,24.0921226413133,467.75,21.290621571633306,21.557405794731118,445.3333333333333,20.11744713549824,19.5263019899539,3.7770042664519408,2.3931251451003774,2.731025749434523,2.765247135614895,2.7104344943036547,2.6307891902632505,61.21434437631511,49.68868552475389,50.745571696150215
434,LUKAS REICHEL,CHI,461.75,19.914292514433175,25.891636472174756,385.3333333333333,14.358431743979343,22.934545083655017,377.1166666666667,14.067676133467335,21.739050590369132,2.5876720105381494,3.364370738127743,2.235741967055607,3.5711229369013004,2.238194815065294,3.4587255104666497,43.47535996978781,38.50170451756386,39.28780265776852
435,LUKAS ROUSEK,BUF,56.13333333333333,1.7149797951731274,3.758131614748872,53.06666666666666,1.6737476047542557,2.4606606305842282,53.06666666666666,1.6737476047542557,2.4606606305842282,1.8331137953156942,4.017005288923973,1.8924281963301888,2.782153979303776,1.8924281963301888,2.782153979303776,31.334640695676402,40.48336568334129,40.48336568334129
436,LUKE EVANGELISTA,NSH,460.9166666666667,24.37767970794852,17.69173507107907,372.8666666666667,15.159928290060577,16.707232574851975,370.68333333333334,14.989966588359195,16.67225529345497,3.1733736014686196,2.3030282500771886,2.4394663795913676,2.6884515139221845,2.426324343244148,2.6986250193983135,57.946324749212486,47.572258960642046,47.34338178891035
437,LUKE GLENDENING,T.B,411.23333333333335,7.6410932273901135,28.693618229844276,317.6333333333333,7.323909471320187,15.954692025976806,312.06666666666666,7.256088965266982,15.692595950711118,1.1148551357138854,4.186472628168898,1.3834649017080844,3.013794275029725,1.395103625024628,3.017162220816066,21.0297341603596,31.46198225082639,31.6187572047534
438,LUKE HUGHES,N.J,644.4499999999999,43.49625730496938,22.544071407296865,517.2833333333333,26.357029428591666,21.64095753627962,494.93333333333334,25.32875324695984,20.0467225852487,4.0496166316986,2.0989126921216728,3.057167443468441,2.510147473357819,3.070565452891145,2.4302330720263776,65.86317505244405,54.91278092117034,55.82035842581935
439,LUKE KUNIN,S.J,446.95,15.287779726419274,36.82097597242595,339.26666666666665,12.417368584201524,21.670372375761403,335.23333333333335,12.417368584201524,21.62977627748966,2.0522805315698767,4.942965786655234,2.196036888540258,3.832449427821824,2.222458332660112,3.8712933578086295,29.338216814795416,36.42766647043609,36.47110098260595
440,LUKE SCHENN,NSH,224.96666666666667,7.1998109709409555,14.727414515097658,190.25,6.266309665212894,9.831340787479714,190.25,6.266309665212894,9.831340787479714,1.9202340713726063,3.9278924473515757,1.976234322800387,3.1005542562353896,1.976234322800387,3.1005542562353896,32.835029564160685,38.926858820970025,38.926858820970025
441,MACKENZIE ENTWISTLE,CHI,266.6,9.53443747404479,17.038102487080852,236.75,8.4227129546074,13.153833113175892,236.1,8.4227129546074,13.153833113175892,2.1457848778795476,3.8345316925163204,2.1345840645256344,3.333600788978051,2.140460725440254,3.3427784277448267,35.88079080130547,39.03642838917417,39.03642838917417
442,MACKENZIE MACEACHERN,STL,47.1,0.904735789294173,1.9185904617562666,40.9,0.904735789294173,1.9185904617562666,40.13333333333333,0.904735789294173,1.9185904617562666,1.152529667890666,2.444064282492059,1.3272407666907182,2.81455813460577,1.3525950338284978,2.8683246105990694,32.04503159907783,32.04503159907783,32.04503159907783
443,MACKENZIE WEEGAR,CGY,757.55,35.3989389369805,39.962265992170266,601.4499999999999,26.691772016662483,27.408998696505613,577.4333333333333,25.412017608474425,25.35560542848332,2.8036912893126926,3.1651190806286267,2.662742241249895,2.7342919973236963,2.6405144429517966,2.6346527605651433,46.97236326072554,49.33713820488277,50.055559209409935
444,MACKIE SAMOSKEVICH,FLA,37.7,1.9817572497431575,2.167076593684302,32.833333333333336,1.2816439939326336,1.6779188021426816,32.833333333333336,1.2816439939326336,1.6779188021426816,3.1539903178936193,3.4489282658105602,2.3420905472880613,3.0662475572150525,2.3420905472880613,3.0662475572150525,47.76660923364375,43.30517992834027,43.30517992834027
445,MARC DEL GAIZO,NSH,81.83333333333333,3.799146260940302,4.411666685826854,72.26666666666667,3.6425440448562454,4.135442166008883,70.53333333333333,3.4811357616715,4.135442166008883,2.785524753438918,3.2346232319708097,3.0242524357662557,3.433485193180807,2.961268606336815,3.517861955962188,46.270037882620876,46.83145413356413,45.704721920066724
446,MARC JOHNSTONE,PIT,7.316666666666666,0.0,1.6745294687747816,6.15,0.0,1.6745294687747816,6.15,0.0,1.6745294687747816,0.0,13.731904527538072,0.0,16.33687286609543,0.0,16.33687286609543,0.0,0.0,0.0
447,MARC STAAL,PHI,194.29999999999998,9.780715213361848,9.17300147413764,170.33333333333331,9.243699209995677,6.336523228350847,169.73333333333332,9.243699209995677,6.336523228350847,3.020292912000571,2.832630408894794,3.2560975690787126,2.232043407246874,3.267607733305621,2.239933584255995,51.60315190219398,59.32969985874399,59.32969985874399
448,MARC-EDOUARD VLASIC,S.J,248.6,9.08711079683207,17.331461701674318,224.66666666666666,8.509742932115097,13.530017657514232,224.53333333333333,8.509742932115097,13.530017657514232,2.1931884465403226,4.182975471039659,2.272631643591569,3.613357831383623,2.2739811873229177,3.615503530808435,34.39667604048562,38.610868287377414,38.610868287377414
449,MARCO ROSSI,MIN,518.65,28.583438253179256,18.602715132529028,428.4,18.54146244489774,16.51395888448441,415.05,18.174354155182428,15.542848319910451,3.3066736627605424,2.1520541944504803,2.596843479677555,2.312879395586052,2.6273009259389126,2.2468880838323746,60.57590246768577,52.891854502849675,53.90231935347527
450,MARCO SCANDELLA,STL,395.5333333333333,14.238429226375791,22.016756058767502,339.6333333333333,13.620085777908754,18.0257991237106,339.5833333333333,13.620085777908754,18.0257991237106,2.159883078331066,3.339807930708032,2.4061394052640845,3.184457593746106,2.406493683458725,3.1849264709378233,39.272807777403465,43.039042264897446,43.039042264897446
451,MARCUS FOLIGNO,MIN,470.31666666666666,19.128351235563436,25.523586016093255,366.5,14.133987352095085,11.446761538651293,362.75,13.979322734816767,11.446761538651293,2.4402730234249392,3.25613627902958,2.313886060370273,1.873958232794209,2.312224297971071,1.893330647330331,42.83879359535231,55.25243773143771,54.980242275858785
452,MARCUS JOHANSSON,MIN,519.5666666666666,34.0539834574768,18.72541103227932,414.0,18.258868368181474,16.320752717572365,401.06666666666666,17.326017214000853,15.614815218903905,3.9325829360016833,2.162426371854929,2.646212806982822,2.3653264808075893,2.591990607147734,2.335992968253576,64.52136063077853,52.80239573158245,52.59738729824511
453,MARCUS PETTERSSON,PIT,716.9833333333333,30.565519382882716,44.019887921376956,593.75,29.73007592551677,29.77142390656859,582.4333333333333,29.289938492210183,29.218044594471188,2.5578435058550357,3.6837582583732082,3.004302409315379,3.0084807316111415,3.0173347041709113,3.0099284765093657,40.98056240169795,49.965254673269996,50.06143939164035
454,MARIO FERRARO,S.J,778.4666666666666,25.510183341909467,57.48518640698917,632.25,22.865126388740528,33.07677525587385,612.7833333333333,21.74410579197728,31.911425120614187,1.96618694936358,4.430647235273637,2.1698815078282827,3.1389585058955016,2.1290499864312618,3.1245717745318107,30.73687534508272,40.87298736106121,40.5253762699691
455,MARIÁN STUDENIC,SEA,16.216666666666665,1.2242383439474347,0.7050602244621891,15.816666666666666,1.1673406803408506,0.7050602244621891,15.816666666666666,1.1673406803408506,0.7050602244621891,4.529556051604076,2.6086503679998776,4.428268123526936,2.674622558549927,4.428268123526936,2.674622558549927,63.45510041800371,62.344590698840996,62.344590698840996
456,MARK FRIEDMAN,VAN,226.01666666666668,10.697369097142717,9.441281414107847,213.13333333333333,9.989318027219177,8.754931579137795,211.05,9.945271632844552,8.754931579137795,2.839800070032725,2.5063500546263735,2.812132068970053,2.464635102040668,2.827369334142019,2.4889642016027844,53.11859943726902,53.29270702750017,53.182692830161415
457,MARK GIORDANO,TOR,359.81666666666666,15.891975105511337,23.52936933148571,290.8666666666667,15.288878267423554,15.762638471504733,286.06666666666666,15.236546939246097,15.762638471504733,2.6500120607643156,3.9235596643359374,3.153791070520559,3.2515183645093417,3.1957334526500785,3.306076584561701,40.31312308718896,49.23713838511592,49.15144297295602
458,MARK JANKOWSKI,NSH,25.866666666666667,1.304901056391384,1.1969098869687214,24.31666666666667,1.304901056391384,1.1969098869687214,23.9,1.304901056391384,1.1969098869687214,3.026832347299602,2.7763373666800235,3.219769570259755,2.953307466132554,3.2759022336185377,3.004794695318966,52.158259993811185,52.158259993811185,52.158259993811185
459,MARK KASTELIC,OTT,101.25,2.3001527344647075,4.245217817311351,97.56666666666666,2.209470772397399,4.132162488018811,97.53333333333333,2.209470772397399,4.132162488018811,1.3630534722753822,2.515684632480801,1.358745264883949,2.5411316974492175,1.3592096344208198,2.5420001635112306,35.14167328296747,34.84072133575867,34.84072133575867
460,MARK SCHEIFELE,WPG,667.3,42.59437618158736,31.235965917884965,529.7333333333333,26.871196703631448,26.89158163153559,519.4333333333333,26.313141450281783,26.118953147847744,3.8298554936239197,2.808568792257003,3.04355361606699,3.0458625054596062,3.0394439203303096,3.017013133936081,57.69223732459421,49.981041783427685,50.185180759916626
461,MARK STONE,VGK,660.55,45.16841912260415,30.99104244015685,446.5,22.50617135072815,21.820423606519928,430.95,21.609910505783358,20.947961782542713,4.102800919470516,2.8150216431903887,3.0243455342523826,2.932195781391256,3.0086892454971608,2.9165279196021876,59.307692302133795,50.77351728106976,50.77770420329757
462,MARTIN FEHERVARY,WSH,497.4333333333333,21.93816131676163,24.983522470506504,431.9666666666667,20.812712213823243,18.978660937042807,424.3,19.750536546059188,18.945810778507802,2.6461629947176126,3.0134919551639556,2.8908775356803638,2.636128535124396,2.792911130717773,2.6791153587331324,46.75484668500833,52.304584048691616,51.03979551455041
463,MARTIN NECAS,CAR,611.8333333333334,38.38933809219147,25.334785290810267,484.95,24.95787307422271,23.56899799012636,463.73333333333335,23.688403526170486,22.997654830278034,3.764685838515099,2.4844790805479966,3.0878902659106355,2.916052952691167,3.06491707497893,2.975544759524185,60.24302266421093,51.43103712812499,50.739780482878395
464,MARTIN POSPISIL,CGY,273.35,13.720327006208112,10.57044085711367,253.83333333333334,12.09186957172468,10.410730155114553,247.11666666666667,11.816918580765849,10.002652199309523,3.011595465053911,2.3201992003907814,2.8582226170852816,2.460842321629179,2.8691513381504725,2.4286469223385905,56.483710533191214,53.73543376547067,54.15742912576683
465,MASON APPLETON,WPG,522.0,18.6227170122514,28.1928936731947,444.4166666666667,17.632965671416578,19.354462305467976,440.8666666666667,17.073556430334385,19.33914357759753,2.1405421853162525,3.2405624911718047,2.380599153088306,2.613015724720972,2.32363538292771,2.631971755608313,39.778861665134215,47.672862472179396,46.889015169474355
466,MASON LOHREI,BOS,293.41666666666663,12.455268407208651,14.87869588536584,270.56666666666666,10.586747252102638,13.535211429152199,263.43333333333334,9.898512887654698,12.956176092021488,2.5469449739250867,3.0425052648291415,2.3476832639872796,3.001525264564982,2.2545012271009055,2.9509195198834215,45.56700328533111,43.888422959324586,43.310643590280634
467,MASON MARCHMENT,DAL,467.68333333333334,26.207500333543198,18.4757349909718,416.7,20.90906049069924,17.64186765116449,414.3333333333333,20.80736975977619,17.433761143130393,3.362210940478084,2.3702878004168952,3.0106638575520863,2.54022572370979,3.013134800289392,2.524599361032559,58.651751922638255,54.23750217830268,54.41096868344626
468,MASON MCTAVISH,ANA,431.2833333333333,27.251026819966462,22.20054102689092,344.68333333333334,17.295172926309373,19.650119773540577,332.4,16.49325525487577,18.531638553722978,3.7911541736630703,3.0885321983540335,3.0106195316819178,3.4205517714204383,2.9771218871616916,3.345061110780321,55.10649713747801,46.812927067105406,47.0900935346351
469,MATHEW BARZAL,NYI,618.7833333333333,45.54355343200437,29.877266783665256,505.09999999999997,29.344049436287644,28.73823928979806,475.75,26.445596845844072,26.564276185481546,4.416106670488209,2.8970334371534174,3.48573147134678,3.413768278336733,3.3352302905951534,3.350197732273027,60.38591638458756,50.52151022263135,49.88805921156674
470,MATHIEU JOSEPH,OTT,415.25,16.68565252116572,20.32063446101402,311.68333333333334,11.380842531289947,11.975291222459283,310.93333333333334,11.380842531289947,11.880968486225534,2.4109311288860766,2.9361542869616883,2.1908471799713283,2.3052803807739384,2.1961317062952297,2.2926397164671912,45.08869676441909,48.7274248866769,48.92500640952029
471,MATHIEU OLIVIER,CBJ,180.7,8.309883599709304,7.57053105059699,172.70000000000002,8.072651735726101,6.7103175325661075,172.70000000000002,8.072651735726101,6.7103175325661075,2.7592308576787947,2.5137347151954588,2.8046271230084887,2.331320509287588,2.8046271230084887,2.331320509287588,52.32787545348526,54.60778270736869,54.60778270736869
472,MATIAS MACCELLI,ARI,537.1833333333333,33.77132833717135,23.117745728843296,432.3666666666667,23.838964605332627,21.06534105382211,420.53333333333336,23.42125295118147,20.453447498502467,3.7720449881734,2.582106810953302,3.308159454907002,2.9232606504417387,3.3416499137703424,2.918215400864334,59.36346986063222,53.08837149444382,53.382137567050194
473,MATS ZUCCARELLO,MIN,509.51666666666665,38.990344670191256,16.2032259928392,385.35,17.005077713904747,14.765993322604832,375.4166666666667,16.25129705439361,14.445930988275688,4.591450747855436,1.908070183318214,2.647734949615375,2.29910367031605,2.597321615796537,2.3087836429652597,70.64291040026446,53.5237785794613,52.940601124649525
474,MATT BENNING,S.J,262.51666666666665,8.286302310170857,22.90942580542346,214.65,7.967256185728365,13.101743376997796,208.68333333333334,7.967256185728365,12.991846664094412,1.893891709517814,5.236107732812169,2.2270457542217654,3.6622622996499774,2.29072136958886,3.7353764068956057,26.562298143727723,37.81506645348027,38.013345527314556
475,MATT BOLDY,MIN,445.48333333333335,35.75680661899304,13.156940647447815,326.46666666666664,14.379128641058115,11.532566318680805,311.1333333333333,13.937107366445147,10.961018942294851,4.81591169996539,1.7720448326092308,2.6426824131003275,2.119524134533944,2.6876787293337543,2.1137598131702093,73.10175281443907,55.49281381785376,55.97653089884439
476,MATT CORONATO,CGY,152.43333333333334,9.16669579288137,5.989494817177019,116.80000000000001,3.802935307156049,4.952482642478908,116.80000000000001,3.802935307156049,4.952482642478908,3.60814616820172,2.3575531753594214,1.9535626577856415,2.544083549218617,1.9535626577856415,2.544083549218617,60.481528826893374,43.43522295602812,43.43522295602812
477,MATT DUCHENE,DAL,530.4666666666667,33.62150939248679,23.81962966006963,434.7,22.566793935681538,20.042227624404116,411.68333333333334,20.861855307152386,18.18819003327634,3.8028601801229245,2.6941896058894894,3.1148093769056646,2.766353019241424,3.040471199779304,2.650802968292572,58.53210773157617,52.96247862406014,53.42338305956842
478,MATT DUMBA,ARI,624.3333333333334,27.794708238858547,39.02624851279579,512.3333333333333,25.241211725734452,25.62778157006019,502.75,25.033309816933002,25.08681847867197,2.671141208219187,3.7505204123348865,2.9560300004113222,3.0013016802933214,2.9875655674111985,2.993951484277112,41.595795076924595,49.6200339152793,49.94661958821875
479,MATT GRZELCYK,BOS,342.8666666666667,18.414667526133425,20.364540161476924,304.98333333333335,17.01746305440956,18.176317089155255,290.18333333333334,16.144228913593818,16.90491370368427,3.2224773038149097,3.5636955367157745,3.3478805943425547,3.575864337994367,3.3380750151592524,3.495358642999447,47.48593028118201,48.3536096008749,48.849161082785905
480,MATT MARTIN,NYI,118.18333333333334,4.480262878235807,4.700120785332844,116.21666666666667,4.480262878235807,4.700120785332844,115.71666666666667,4.480262878235807,4.700120785332844,2.2745658386192225,2.3861845758282665,2.3130569857520302,2.4265645815571832,2.3230514707833656,2.437049521417001,48.80256689069805,48.80256689069805,48.80256689069805
481,MATT NIETO,PIT,255.45,7.619000158972615,19.47581659859566,195.55,7.3434794252505045,10.80930238035388,195.35,7.3434794252505045,10.80930238035388,1.7895478940628575,4.574472483522175,2.2531770161852736,3.3165847242200606,2.255483826542259,3.3199802550357456,28.1197700178003,40.453741492024776,40.453741492024776
482,MATT ROY,L.A,619.8166666666666,29.333292226957674,30.237405391068688,510.73333333333335,27.067794173341323,17.5576015283555,502.35,26.88891390989612,16.733953301309654,2.839545349889689,2.9270660520005185,3.1798740054832515,2.0626343004203043,3.2115752654399667,1.9986805973496151,49.24114270919884,60.655583547715416,61.639492378412356
483,MATT SAVOIE,BUF,3.9166666666666665,0.0149901244356053,0.0066467767250639,3.9166666666666665,0.0149901244356053,0.0066467767250639,3.9166666666666665,0.0149901244356053,0.0066467767250639,0.22963594880076207,0.10182296259672356,0.22963594880076207,0.10182296259672356,0.22963594880076207,0.10182296259672356,69.2803665566205,69.2803665566205,69.2803665566205
484,MATTHEW HIGHMORE,OTT,49.7,0.4914528180386949,3.466614945949225,36.0,0.40524156514962995,1.3408767108942645,36.0,0.40524156514962995,1.3408767108942645,0.5933032008515431,4.1850482244859855,0.6754026085827165,2.2347945181571074,0.6754026085827165,2.2347945181571074,12.416483176718923,23.208139489139786,23.208139489139786
485,MATTHEW KNIES,TOR,419.3833333333333,20.822461632985934,22.678616608495926,373.15,17.81050433567956,19.663982834348353,368.5,17.438707467769923,19.44051345667837,2.979011321334871,3.2445662198698617,2.8638088172069507,3.1618356426662233,2.8394096284021586,3.1653481883329775,47.866541416276895,47.52701285776206,47.28599745503112
486,MATTHEW PHILLIPS,WSH,232.78333333333333,12.911244081054988,8.625328878928878,203.36666666666667,8.900305001244472,7.867007580774654,203.36666666666667,8.900305001244472,7.867007580774654,3.3278784772533805,2.2231820694597237,2.6258890349516553,2.321031576035794,2.6258890349516553,2.321031576035794,59.95031848866943,53.081285135633195,53.081285135633195
487,MATTHEW POITRAS,BOS,383.18333333333334,22.794663113958784,14.943308595195386,336.3333333333333,19.336675784925635,14.351653901040118,323.15,17.82884498341456,12.944044048207097,3.5692569792636952,2.3398682503024397,3.449555640521917,2.560255403555224,3.3103224477947504,2.4033502797228095,60.40245959596563,57.398737085445696,57.93685787868005
488,MATTHEW TKACHUK,FLA,639.5,52.6513853141013,23.142977006769524,444.43333333333334,24.924211050193417,19.91846727929941,424.0333333333333,23.67089956115092,19.22021177467816,4.939926690924281,2.171350461933028,3.3648526130914385,2.6890603092131506,3.3493922812728294,2.719627481677595,69.46609708411408,55.5814504812949,55.18835680384304
489,MATTIAS EKHOLM,EDM,626.3666666666667,39.017051975263044,27.339452785642713,520.5166666666667,32.73976732225397,19.633881445376534,503.8833333333333,32.2808897080575,18.095045371214436,3.737464400802165,2.61886089160539,3.7739157362913223,2.2631991676012784,3.8438528412333213,2.15467083439857,58.799136747555345,62.51190835970314,64.07998116017113
490,MATTIAS JANMARK,EDM,273.5833333333333,12.584238217158427,13.867709922941186,220.15,11.564202207140724,8.10991660204378,219.86666666666667,11.564202207140724,8.10991660204378,2.759869484116378,3.0413497241905745,3.151724426202332,2.2102884220877894,3.1557859267515616,2.213136731910067,47.57395618087371,58.778755578837846,58.778755578837846
491,MATTIAS SAMUELSSON,BUF,640.1666666666666,22.21662914009398,38.87898221415942,528.8,21.73668910647181,23.007791440324155,521.2666666666667,21.587944245396812,22.443614952015242,2.082266724924195,3.64395563579729,2.4663414266042145,2.610566351020139,2.48486377041273,2.5833550910364136,36.363707061173855,48.5795987367392,49.02834384903099
492,MATTY BENIERS,SEA,633.6833333333333,36.358262689310266,24.035822770963076,504.43333333333334,23.716085481991485,21.45695246482449,479.26666666666665,22.387226647322606,20.385958373603394,3.4425645217515832,2.275820256581023,2.820918117199806,2.55220474702201,2.8026852110989493,2.552143905444854,60.2016942755535,52.50053252985416,52.339395900422346
